## Generation 0 
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -404.41278060533017, 'robot_pos': [54.22117614746094, 464.3714904785156, 0.12069183588027954]}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.2146018743515015], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'collision': 9, 'robot_pos': [187.2793426513672, 577.2793579101562, 1.1853982210159302], 'dist_obj': -532.7081425937731, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -517.989700046997, 'robot_pos': [58.1309814453125, 577.986328125, -1.097786784172058]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -1.2146018743515015]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [579.602294921875, 567.7197875976562, 1.2847110033035278], 'dist_obj': -726.4750013636315}
{'collision': 10, 'robot_pos': [149.9840545654297, 576.5059204101562, 1.5853981971740723], 'dist_obj': -524.2857006392381, 'exit_reached': 0.0}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -392.89568105493515, 'robot_pos': [63.126678466796875, 452.88323974609375, -0.4955768287181854]}
{'collision': 10, 'robot_pos': [221.7589874267578, 562.4068603515625, -3.0807688236236572], 'dist_obj': -527.8054786961238, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -725.772585328813, 'robot_pos': [565.9141845703125, 580.3812866210938, 0.42816588282585144]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [50.039710998535156, 578.0021362304688, -1.3358230590820312], 'dist_obj': -518.0978869830699}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -525.4910248062554, 'robot_pos': [221.4672088623047, 560.0691528320312, -3.1132547855377197]}
{'collision': 10, 'robot_pos': [161.85435485839844, 577.867431640625, 1.0670747756958008], 'dist_obj': -527.7887705869441, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 0, 'robot_pos': [129.4794464111328, 572.0274047851562, 1.7938858270645142], 'dist_obj': -516.7199016146172, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723], 'dist_obj': -258.021298178818}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -516.9644549547365, 'robot_pos': [206.83016967773438, 555.6744384765625, -0.20346078276634216]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [194.8575439453125, 571.6461791992188, 0.0907934308052063], 'dist_obj': -529.1203736845907}
{'collision': 12, 'robot_pos': [234.1079559326172, 550.197265625, 0.518194854259491], 'dist_obj': -520.1989422761843, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -523.7275239516975, 'robot_pos': [228.41273498535156, 555.9109497070312, -3.096940517425537]}
{'collision': 10, 'robot_pos': [209.3127899169922, 574.8994140625, 0.8197237253189087], 'dist_obj': -536.1116635876351, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -519.8446508493807, 'robot_pos': [171.6171875, 567.720458984375, 0.9217461347579956]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [16.650054931640625, 429.3896484375, -2.697786808013916], 'dist_obj': -371.92462960956163}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -694.237047816112, 'robot_pos': [577.2684326171875, 523.0317993164062, 0.1847115457057953]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0}
{'collision': 0, 'robot_pos': [125.01235961914062, 501.46319580078125, 0.3517408072948456], 'dist_obj': -446.22456246814494, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [579.2130126953125, 564.5304565429688, 1.1853982210159302], 'dist_obj': -723.9703958944725, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [93.29315185546875, 462.93682861328125, -2.8146021366119385], 'dist_obj': -404.3099328651228}
{'collision': 9, 'exit_reached': 0.0, 'dist_obj': -519.4703918530267, 'robot_pos': [43.653480529785156, 579.213134765625, -1.2359017133712769]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [58.1309814453125, 577.986328125, 1.5853981971740723], 'dist_obj': -517.989700046997}
{'collision': 0, 'robot_pos': [22.448240280151367, 575.0306396484375, 0.26858291029930115], 'dist_obj': -516.397806380639, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -508.79413079727004, 'robot_pos': [250.38125610351562, 531.8330688476562, -1.0324041843414307]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [74.60362243652344, 579.2384643554688, -2.0705373287200928], 'dist_obj': -519.4437877715874}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [213.75514221191406, 552.806396484375, -0.6452208757400513], 'dist_obj': -516.2352062505239}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -450.07176898347404, 'robot_pos': [179.8056182861328, 493.8331604003906, -1.1348178386688232]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [281.6997375488281, 433.787353515625, -0.03081303834915161], 'dist_obj': -434.58918449201434}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -546.6124358870613, 'robot_pos': [427.4027099609375, 464.7226257324219, 0.38539817929267883]}
{'collision': 0, 'robot_pos': [58.077144622802734, 529.1517333984375, -0.6178243160247803], 'dist_obj': -469.15567386909026, 'exit_reached': 0.0}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'collision': 0, 'robot_pos': [129.80300903320312, 575.3662109375, 0.9652713537216187], 'dist_obj': -520.0719098799369, 'exit_reached': 0.0}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -515.6044311868636, 'robot_pos': [49.73286437988281, 575.502197265625, 0.26858291029930115]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -519.5546613376155, 'robot_pos': [33.773006439208984, 578.8922729492188, -1.520883560180664]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -516.6862302869876, 'robot_pos': [200.15476989746094, 557.3140869140625, -1.1913546323776245]}
{'collision': 0, 'robot_pos': [165.57208251953125, 576.6403198242188, 1.0032916069030762], 'dist_obj': -527.3164938398777, 'exit_reached': 0.0}
{'collision': 0, 'robot_pos': [135.845703125, 548.1476440429688, 1.4283299446105957], 'dist_obj': -494.0047500452061, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [17.61749267578125, 575.3352661132812, -2.9486734867095947], 'dist_obj': -517.0751525911237}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -518.4743034117804, 'robot_pos': [231.6576385498047, 549.2333374023438, 0.556456446647644]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 0, 'robot_pos': [166.01470947265625, 564.3466796875, -0.5809717178344727], 'dist_obj': -515.3685011100091, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [58.1309814453125, 577.986328125, -1.097786784172058], 'dist_obj': -517.989700046997}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -520.3493403339731, 'robot_pos': [233.70465087890625, 550.4998779296875, 0.790061891078949]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -522.963060413845, 'robot_pos': [184.81243896484375, 567.8505859375, 0.9037812948226929]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -530.517981108564, 'robot_pos': [194.26731872558594, 573.2461547851562, 0.09430772066116333]}
{'collision': 0, 'robot_pos': [82.94522857666016, 521.2390747070312, -2.5583572387695312], 'dist_obj': -461.8094493955635, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [198.4326171875, 561.2048950195312, -0.18498525023460388], 'dist_obj': -519.9710917858033}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -520.1785697652583, 'robot_pos': [98.2959213256836, 578.7669677734375, 2.3853981494903564]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -523.0588609185976, 'robot_pos': [129.74835205078125, 578.3876342773438, -1.4850118160247803]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -445.0065810501107, 'robot_pos': [111.01533508300781, 502.0727233886719, 1.0884026288986206]}
{'collision': 10, 'robot_pos': [58.1309814453125, 577.986328125, -1.097786784172058], 'dist_obj': -517.989700046997, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -518.9587611881248, 'robot_pos': [209.20555114746094, 557.0471801757812, -0.25653186440467834]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -455.5255919239286, 'robot_pos': [115.46226501464844, 512.1365966796875, 1.1874158382415771]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -495.744925071234, 'robot_pos': [231.711669921875, 525.05712890625, -0.4146018326282501]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -496.48960540678604, 'robot_pos': [117.29649353027344, 553.1724243164062, -0.4333288371562958]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -499.6723667132591, 'robot_pos': [128.86941528320312, 554.9035034179688, -0.5549683570861816]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [198.1053009033203, 561.1182861328125, -0.16449007391929626], 'dist_obj': -519.8005490900177}
{'collision': 10, 'robot_pos': [220.17897033691406, 562.8313598632812, 0.5054526329040527], 'dist_obj': -527.7278455796611, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -496.62293857958406, 'robot_pos': [94.77830505371094, 555.4036865234375, -0.8949357271194458]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -519.7221054912463, 'robot_pos': [49.74445724487305, 579.6209106445312, -1.3143502473831177]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -526.2593801506744, 'robot_pos': [142.96444702148438, 579.6785888671875, 1.5482417345046997]}
{'collision': 10, 'robot_pos': [58.1309814453125, 577.986328125, -1.097786784172058], 'dist_obj': -517.989700046997, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -517.989700046997, 'robot_pos': [58.1309814453125, 577.986328125, -1.097786784172058]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -533.0476153590085, 'robot_pos': [190.86143493652344, 576.7349853515625, -0.8146018385887146]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [171.0891571044922, 503.0428466796875, 3.0013227462768555], 'dist_obj': -456.7578842452833}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 9, 'robot_pos': [73.10234832763672, 579.8580322265625, -1.969800591468811], 'dist_obj': -520.0231198727345, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -436.1378961040567, 'robot_pos': [284.73394775390625, 433.77923583984375, 0.08857372403144836]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -526.669749193147, 'robot_pos': [143.4263153076172, 580.020263671875, 1.4615581035614014]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 9, 'exit_reached': 0.0, 'dist_obj': -553.9751531364207, 'robot_pos': [251.99618530273438, 579.6401977539062, 2.8248143196105957]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -399.7463178007963, 'robot_pos': [53.24677658081055, 459.68927001953125, 2.3702268600463867]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -501.3526566334941, 'robot_pos': [135.350341796875, 555.657958984375, -2.140388011932373]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -408.5519005667654, 'robot_pos': [94.99911499023438, 467.0500183105469, -0.8336104154586792]}
{'collision': 10, 'robot_pos': [580.4700317382812, 569.552490234375, 1.1853982210159302], 'dist_obj': -728.3768215983403, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -526.7041044230051, 'robot_pos': [199.09532165527344, 568.005615234375, -0.4146018326282501]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [212.0264892578125, 570.5932006835938, 0.6014225482940674], 'dist_obj': -532.7452205514118}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -371.78179123159566, 'robot_pos': [68.0565185546875, 431.6944885253906, -0.29778680205345154]}
{'collision': 9, 'exit_reached': 0.0, 'dist_obj': -529.942509376002, 'robot_pos': [215.3525848388672, 566.6602783203125, -2.9584360122680664]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -522.8740752936789, 'robot_pos': [132.17062377929688, 577.869384765625, 1.6490278244018555]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -521.2754077750634, 'robot_pos': [113.46809387207031, 578.5260009765625, 1.9853981733322144]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [231.0072479248047, 551.20068359375, 0.6436187624931335], 'dist_obj': -520.1169007115448}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -392.6698823977609, 'robot_pos': [62.988712310791016, 452.65850830078125, -0.13141709566116333]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [201.9237518310547, 570.8340454101562, -0.4146018326282501], 'dist_obj': -530.1827734695917}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -519.2101947585782, 'robot_pos': [125.7670669555664, 575.028076171875, 0.9721728563308716]}
{'exit_reached': 0.0, 'collision': 9, 'dist_obj': -520.0231198727345, 'robot_pos': [73.10234832763672, 579.8580322265625, -1.969800591468811]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723], 'dist_obj': -258.021298178818}
{'collision': 10, 'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723], 'dist_obj': -258.021298178818, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -728.6300313415733, 'robot_pos': [579.7305297851562, 570.6680908203125, 1.1853982210159302]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [149.99693298339844, 566.9880981445312, 0.9248803853988647], 'dist_obj': -514.9139535947993}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0}
{'collision': 0, 'robot_pos': [213.75328063964844, 551.0903930664062, -0.41460177302360535], 'dist_obj': -514.5967794978627, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -555.5695662189676, 'robot_pos': [256.88665771484375, 579.512451171875, 2.4168684482574463]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [288.9922790527344, 386.391357421875, -0.8146018385887146], 'dist_obj': -398.7088938880841}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -453.7168183561419, 'robot_pos': [109.94502258300781, 510.95947265625, 1.1853982210159302]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -464.83144052550523, 'robot_pos': [98.27742004394531, 523.2527465820312, -2.53141713142395]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [579.2130126953125, 564.5304565429688, 1.1853982210159302], 'dist_obj': -723.9703958944725}
{'collision': 10, 'robot_pos': [141.3235321044922, 580.0193481445312, 1.5853981971740723], 'dist_obj': -526.3398515394912, 'exit_reached': 0.0}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [104.03417205810547, 578.8507690429688, 2.3853981494903564], 'dist_obj': -520.7159771365989}
{'collision': 0, 'robot_pos': [199.76576232910156, 563.9652709960938, -1.3054709434509277], 'dist_obj': -522.9870578605183, 'exit_reached': 0.0}
{'collision': 9, 'exit_reached': 0.0, 'dist_obj': -519.412615224853, 'robot_pos': [234.29603576660156, 549.2957763671875, -3.0329606533050537]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -1.2146018743515015]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'exit_reached': 0.0, 'collision': 9, 'dist_obj': -520.495906226482, 'robot_pos': [66.11178588867188, 580.4600219726562, -1.4879062175750732]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -527.7281850652846, 'robot_pos': [222.40098571777344, 562.1184692382812, -3.1219429969787598]}
